id,nat_dex,0,type1,type2,is_mega,is_gmax,is_legend,is_mythical,is_ultra_beast,is_paradox,generation,color,shape
276,178,xatu_female,psychic,flying,FALSE,FALSE,FALSE,FALSE,FALSE,,2,green,twowings
277,179,mareep,electric,,FALSE,FALSE,FALSE,FALSE,FALSE,,2,white,quadruped
278,180,flaaffy,electric,,FALSE,FALSE,FALSE,FALSE,FALSE,,2,pink,bipedtail
279,181,ampharos,electric,,FALSE,FALSE,FALSE,FALSE,FALSE,,2,yellow,bipedtail
280,181,ampharos_mega,electric,dragon,TRUE,FALSE,FALSE,FALSE,FALSE,,6,yellow,bipedtail
281,182,bellossom,grass,,FALSE,FALSE,FALSE,FALSE,FALSE,,2,green,biped
282,183,marill,water,fairy,FALSE,FALSE,FALSE,FALSE,FALSE,,2,blue,bipedtail
283,184,azumarill,water,fairy,FALSE,FALSE,FALSE,FALSE,FALSE,,2,blue,bipedtail
284,185,sudowoodo,rock,,FALSE,FALSE,FALSE,FALSE,FALSE,,2,brown,biped
285,185,sudowoodo_female,rock,,FALSE,FALSE,FALSE,FALSE,FALSE,,2,brown,biped
286,186,politoed,water,,FALSE,FALSE,FALSE,FALSE,FALSE,,2,green,biped
287,186,politoed_female,water,,FALSE,FALSE,FALSE,FALSE,FALSE,,2,green,biped
288,187,hoppip,grass,flying,FALSE,FALSE,FALSE,FALSE,FALSE,,2,pink,bipedtail
289,188,skiploom,grass,flying,FALSE,FALSE,FALSE,FALSE,FALSE,,2,green,bipedtail
290,189,jumpluff,grass,flying,FALSE,FALSE,FALSE,FALSE,FALSE,,2,blue,bipedtail
291,190,aipom,normal,,FALSE,FALSE,FALSE,FALSE,FALSE,,2,purple,bipedtail
292,190,aipom_female,normal,,FALSE,FALSE,FALSE,FALSE,FALSE,,2,purple,bipedtail
293,191,sunkern,grass,,FALSE,FALSE,FALSE,FALSE,FALSE,,2,yellow,head
294,192,sunflora,grass,,FALSE,FALSE,FALSE,FALSE,FALSE,,2,yellow,biped
295,193,yanma,bug,flying,FALSE,FALSE,FALSE,FALSE,FALSE,,2,red,fourwings
296,194,wooper,water,ground,FALSE,FALSE,FALSE,FALSE,FALSE,,2,blue,headleg
297,194,wooper_female,water,ground,FALSE,FALSE,FALSE,FALSE,FALSE,,2,blue,headleg
298,194,wooper_paldea,poison,ground,FALSE,FALSE,FALSE,FALSE,FALSE,,9,blue,headleg
299,195,quagsire,water,ground,FALSE,FALSE,FALSE,FALSE,FALSE,,2,blue,bipedtail
300,195,quagsire_female,water,ground,FALSE,FALSE,FALSE,FALSE,FALSE,,2,blue,bipedtail
301,195,quagsire_backside,water,ground,FALSE,FALSE,FALSE,FALSE,FALSE,,2,blue,bipedtail
302,195,quagsire_female_backside,water,ground,FALSE,FALSE,FALSE,FALSE,FALSE,,2,blue,bipedtail
303,196,espeon,psychic,,FALSE,FALSE,FALSE,FALSE,FALSE,,2,purple,quadruped
304,197,umbreon,dark,,FALSE,FALSE,FALSE,FALSE,FALSE,,2,black,quadruped
305,198,murkrow,dark,flying,FALSE,FALSE,FALSE,FALSE,FALSE,,2,black,twowings
306,198,murkrow_female,dark,flying,FALSE,FALSE,FALSE,FALSE,FALSE,,2,black,twowings
307,199,slowking,water,psychic,FALSE,FALSE,FALSE,FALSE,FALSE,,2,pink,bipedtail
308,199,slowking_galar,poison,psychic,FALSE,FALSE,FALSE,FALSE,FALSE,,8,pink,bipedtail
309,200,misdreavus,ghost,,FALSE,FALSE,FALSE,FALSE,FALSE,,2,gray,head
310,201,unown_a,psychic,,FALSE,FALSE,FALSE,FALSE,FALSE,,2,black,head
311,201,unown_b,psychic,,FALSE,FALSE,FALSE,FALSE,FALSE,,2,black,head
312,201,unown_c,psychic,,FALSE,FALSE,FALSE,FALSE,FALSE,,2,black,head
313,201,unown_d,psychic,,FALSE,FALSE,FALSE,FALSE,FALSE,,2,black,head
314,201,unown_e,psychic,,FALSE,FALSE,FALSE,FALSE,FALSE,,2,black,head
315,201,unown_f,psychic,,FALSE,FALSE,FALSE,FALSE,FALSE,,2,black,head
316,201,unown_g,psychic,,FALSE,FALSE,FALSE,FALSE,FALSE,,2,black,head
317,201,unown_h,psychic,,FALSE,FALSE,FALSE,FALSE,FALSE,,2,black,head
318,201,unown_i,psychic,,FALSE,FALSE,FALSE,FALSE,FALSE,,2,black,head
319,201,unown_j,psychic,,FALSE,FALSE,FALSE,FALSE,FALSE,,2,black,head
320,201,unown_k,psychic,,FALSE,FALSE,FALSE,FALSE,FALSE,,2,black,head
321,201,unown_l,psychic,,FALSE,FALSE,FALSE,FALSE,FALSE,,2,black,head
322,201,unown_m,psychic,,FALSE,FALSE,FALSE,FALSE,FALSE,,2,black,head
323,201,unown_n,psychic,,FALSE,FALSE,FALSE,FALSE,FALSE,,2,black,head
324,201,unown_o,psychic,,FALSE,FALSE,FALSE,FALSE,FALSE,,2,black,head
325,201,unown_p,psychic,,FALSE,FALSE,FALSE,FALSE,FALSE,,2,black,head
326,201,unown_q,psychic,,FALSE,FALSE,FALSE,FALSE,FALSE,,2,black,head
327,201,unown_r,psychic,,FALSE,FALSE,FALSE,FALSE,FALSE,,2,black,head
328,201,unown_s,psychic,,FALSE,FALSE,FALSE,FALSE,FALSE,,2,black,head
329,201,unown_t,psychic,,FALSE,FALSE,FALSE,FALSE,FALSE,,2,black,head
330,201,unown_u,psychic,,FALSE,FALSE,FALSE,FALSE,FALSE,,2,black,head
331,201,unown_v,psychic,,FALSE,FALSE,FALSE,FALSE,FALSE,,2,black,head
332,201,unown_w,psychic,,FALSE,FALSE,FALSE,FALSE,FALSE,,2,black,head
333,201,unown_x,psychic,,FALSE,FALSE,FALSE,FALSE,FALSE,,2,black,head
334,201,unown_y,psychic,,FALSE,FALSE,FALSE,FALSE,FALSE,,2,black,head
335,201,unown_z,psychic,,FALSE,FALSE,FALSE,FALSE,FALSE,,2,black,head
336,201,unown_bang,psychic,,FALSE,FALSE,FALSE,FALSE,FALSE,,2,black,head
337,201,unown_question,psychic,,FALSE,FALSE,FALSE,FALSE,FALSE,,2,black,head
338,202,wobbuffet,psychic,,FALSE,FALSE,FALSE,FALSE,FALSE,,2,blue,headbase
339,202,wobbuffet_female,psychic,,FALSE,FALSE,FALSE,FALSE,FALSE,,2,blue,headbase
340,203,girafarig,normal,psychic,FALSE,FALSE,FALSE,FALSE,FALSE,,2,yellow,quadruped
341,203,girafarig_female,normal,psychic,FALSE,FALSE,FALSE,FALSE,FALSE,,2,yellow,quadruped
342,204,pineco,bug,,FALSE,FALSE,FALSE,FALSE,FALSE,,2,gray,head
343,205,forretress,bug,steel,FALSE,FALSE,FALSE,FALSE,FALSE,,2,purple,head
344,206,dunsparce,normal,,FALSE,FALSE,FALSE,FALSE,FALSE,,2,yellow,snake
345,207,gligar,ground,flying,FALSE,FALSE,FALSE,FALSE,FALSE,,2,purple,twowings
346,207,gligar_female,ground,flying,FALSE,FALSE,FALSE,FALSE,FALSE,,2,purple,twowings
347,208,steelix,steel,ground,FALSE,FALSE,FALSE,FALSE,FALSE,,2,gray,snake
348,208,steelix_female,steel,ground,FALSE,FALSE,FALSE,FALSE,FALSE,,2,gray,snake
349,208,steelix_mega,steel,ground,TRUE,FALSE,FALSE,FALSE,FALSE,,6,gray,snake
350,209,snubbull,fairy,,FALSE,FALSE,FALSE,FALSE,FALSE,,2,pink,biped
351,210,granbull,fairy,,FALSE,FALSE,FALSE,FALSE,FALSE,,2,purple,bipedtail
352,211,qwilfish,water,poison,FALSE,FALSE,FALSE,FALSE,FALSE,,2,gray,fin
353,211,qwilfish_hisui,dark,poison,FALSE,FALSE,FALSE,FALSE,FALSE,,8,black,fin
354,212,scizor,bug,steel,FALSE,FALSE,FALSE,FALSE,FALSE,,2,red,fourwings
355,212,scizor_female,bug,steel,FALSE,FALSE,FALSE,FALSE,FALSE,,2,red,fourwings
356,212,scizor_mega,bug,steel,TRUE,FALSE,FALSE,FALSE,FALSE,,6,red,fourwings
357,213,shuckle,bug,rock,FALSE,FALSE,FALSE,FALSE,FALSE,,2,yellow,insectoid
358,214,heracross,bug,fighting,FALSE,FALSE,FALSE,FALSE,FALSE,,2,blue,biped
359,214,heracross_female,bug,fighting,FALSE,FALSE,FALSE,FALSE,FALSE,,2,blue,biped
360,214,heracross_mega,bug,fighting,TRUE,FALSE,FALSE,FALSE,FALSE,,6,blue,biped
361,215,sneasel,dark,ice,FALSE,FALSE,FALSE,FALSE,FALSE,,2,black,bipedtail
362,215,sneasel_female,dark,ice,FALSE,FALSE,FALSE,FALSE,FALSE,,2,black,bipedtail
363,215,sneasel_hisui,fighting,poison,FALSE,FALSE,FALSE,FALSE,FALSE,,8,gray,bipedtail
364,215,sneasel_hisui_female,fighting,poison,FALSE,FALSE,FALSE,FALSE,FALSE,,8,gray,bipedtail
365,216,teddiursa,normal,,FALSE,FALSE,FALSE,FALSE,FALSE,,2,brown,bipedtail
366,217,ursaring,normal,,FALSE,FALSE,FALSE,FALSE,FALSE,,2,brown,bipedtail
367,217,ursaring_female,normal,,FALSE,FALSE,FALSE,FALSE,FALSE,,2,brown,bipedtail
368,218,slugma,fire,,FALSE,FALSE,FALSE,FALSE,FALSE,,2,red,snake
369,219,magcargo,fire,rock,FALSE,FALSE,FALSE,FALSE,FALSE,,2,red,snake
370,220,swinub,ice,ground,FALSE,FALSE,FALSE,FALSE,FALSE,,2,brown,quadruped
371,221,piloswine,ice,ground,FALSE,FALSE,FALSE,FALSE,FALSE,,2,brown,quadruped
372,221,piloswine_female,ice,ground,FALSE,FALSE,FALSE,FALSE,FALSE,,2,brown,quadruped
373,222,corsola,water,rock,FALSE,FALSE,FALSE,FALSE,FALSE,,2,pink,insectoid
374,222,corsola_galar,ghost,,FALSE,FALSE,FALSE,FALSE,FALSE,,8,white,insectoid
375,223,remoraid,water,,FALSE,FALSE,FALSE,FALSE,FALSE,,2,gray,fin
376,224,octillery,water,,FALSE,FALSE,FALSE,FALSE,FALSE,,2,red,tentacles
377,224,octillery_female,water,,FALSE,FALSE,FALSE,FALSE,FALSE,,2,red,tentacles
378,225,delibird,ice,flying,FALSE,FALSE,FALSE,FALSE,FALSE,,2,red,twowings
379,226,mantine,water,flying,FALSE,FALSE,FALSE,FALSE,FALSE,,2,purple,twowings
380,227,skarmory,steel,flying,FALSE,FALSE,FALSE,FALSE,FALSE,,2,gray,twowings
381,228,houndour,dark,fire,FALSE,FALSE,FALSE,FALSE,FALSE,,2,black,quadruped
382,229,houndoom,dark,fire,FALSE,FALSE,FALSE,FALSE,FALSE,,2,black,quadruped
383,229,houndoom_female,dark,fire,FALSE,FALSE,FALSE,FALSE,FALSE,,2,black,quadruped
384,229,houndoom_mega,dark,fire,TRUE,FALSE,FALSE,FALSE,FALSE,,6,black,quadruped
385,230,kingdra,water,dragon,FALSE,FALSE,FALSE,FALSE,FALSE,,2,blue,headbase
386,231,phanpy,ground,,FALSE,FALSE,FALSE,FALSE,FALSE,,2,blue,quadruped
387,232,donphan,ground,,FALSE,FALSE,FALSE,FALSE,FALSE,,2,gray,quadruped
388,232,donphan_female,ground,,FALSE,FALSE,FALSE,FALSE,FALSE,,2,gray,quadruped
389,233,porygon2,normal,,FALSE,FALSE,FALSE,FALSE,FALSE,,2,red,headleg
390,234,stantler,normal,,FALSE,FALSE,FALSE,FALSE,FALSE,,2,brown,quadruped
391,235,smeargle,normal,,FALSE,FALSE,FALSE,FALSE,FALSE,,2,white,bipedtail
392,236,tyrogue,fighting,,FALSE,FALSE,FALSE,FALSE,FALSE,,2,purple,biped
393,237,hitmontop,fighting,,FALSE,FALSE,FALSE,FALSE,FALSE,,2,brown,bipedtail
394,238,smoochum,ice,psychic,FALSE,FALSE,FALSE,FALSE,FALSE,,2,pink,biped
395,239,elekid,electric,,FALSE,FALSE,FALSE,FALSE,FALSE,,2,yellow,biped
396,240,magby,fire,,FALSE,FALSE,FALSE,FALSE,FALSE,,2,red,bipedtail
397,241,miltank,normal,,FALSE,FALSE,FALSE,FALSE,FALSE,,2,pink,bipedtail
398,242,blissey,normal,,FALSE,FALSE,FALSE,FALSE,FALSE,,2,pink,biped
399,243,raikou,electric,,FALSE,FALSE,TRUE,FALSE,FALSE,,2,yellow,quadruped
400,244,entei,fire,,FALSE,FALSE,TRUE,FALSE,FALSE,,2,brown,quadruped
401,245,suicune,water,,FALSE,FALSE,TRUE,FALSE,FALSE,,2,blue,quadruped
402,246,larvitar,rock,ground,FALSE,FALSE,FALSE,FALSE,FALSE,,2,green,bipedtail
403,247,pupitar,rock,ground,FALSE,FALSE,FALSE,FALSE,FALSE,,2,gray,snake
404,248,tyranitar,rock,dark,FALSE,FALSE,FALSE,FALSE,FALSE,,2,green,bipedtail
405,248,tyranitar_mega,rock,dark,TRUE,FALSE,FALSE,FALSE,FALSE,,6,green,bipedtail
406,249,lugia,psychic,flying,FALSE,FALSE,TRUE,FALSE,FALSE,,2,white,twowings
407,250,ho-oh,fire,flying,FALSE,FALSE,TRUE,FALSE,FALSE,,2,red,twowings
408,251,celebi,psychic,grass,FALSE,FALSE,FALSE,TRUE,FALSE,,2,green,biped
409,252,treecko,grass,,FALSE,FALSE,FALSE,FALSE,FALSE,,3,green,bipedtail
410,253,grovyle,grass,,FALSE,FALSE,FALSE,FALSE,FALSE,,3,green,bipedtail
411,254,sceptile,grass,,FALSE,FALSE,FALSE,FALSE,FALSE,,3,green,bipedtail
412,254,sceptile_mega,grass,dragon,TRUE,FALSE,FALSE,FALSE,FALSE,,6,green,bipedtail
413,255,torchic,fire,,FALSE,FALSE,FALSE,FALSE,FALSE,,3,red,headleg
414,255,torchic_backside,fire,,FALSE,FALSE,FALSE,FALSE,FALSE,,3,red,headleg
415,255,torchic_female_backside,fire,,FALSE,FALSE,FALSE,FALSE,FALSE,,3,red,headleg
416,256,combusken,fire,fighting,FALSE,FALSE,FALSE,FALSE,FALSE,,3,red,bipedtail
417,256,combusken_female,fire,fighting,FALSE,FALSE,FALSE,FALSE,FALSE,,3,red,bipedtail
418,257,blaziken,fire,fighting,FALSE,FALSE,FALSE,FALSE,FALSE,,3,red,bipedtail
419,257,blaziken_female,fire,fighting,FALSE,FALSE,FALSE,FALSE,FALSE,,3,red,bipedtail
420,257,blaziken_mega,fire,fighting,TRUE,FALSE,FALSE,FALSE,FALSE,,6,red,bipedtail
421,258,mudkip,water,,FALSE,FALSE,FALSE,FALSE,FALSE,,3,blue,quadruped
422,259,marshtomp,water,ground,FALSE,FALSE,FALSE,FALSE,FALSE,,3,blue,bipedtail
423,260,swampert,water,ground,FALSE,FALSE,FALSE,FALSE,FALSE,,3,blue,bipedtail
424,260,swampert_mega,water,ground,TRUE,FALSE,FALSE,FALSE,FALSE,,6,blue,bipedtail
425,261,poochyena,dark,,FALSE,FALSE,FALSE,FALSE,FALSE,,3,gray,quadruped
426,262,mightyena,dark,,FALSE,FALSE,FALSE,FALSE,FALSE,,3,gray,quadruped
427,263,zigzagoon,normal,,FALSE,FALSE,FALSE,FALSE,FALSE,,3,brown,quadruped
428,263,zigzagoon_galar,dark,normal,FALSE,FALSE,FALSE,FALSE,FALSE,,8,white,quadruped
429,264,linoone,normal,,FALSE,FALSE,FALSE,FALSE,FALSE,,3,white,quadruped
430,264,linoone_galar,dark,normal,FALSE,FALSE,FALSE,FALSE,FALSE,,8,white,quadruped
431,265,wurmple,bug,,FALSE,FALSE,FALSE,FALSE,FALSE,,3,red,insectoid
432,266,silcoon,bug,,FALSE,FALSE,FALSE,FALSE,FALSE,,3,white,head
433,267,beautifly,bug,flying,FALSE,FALSE,FALSE,FALSE,FALSE,,3,yellow,fourwings
434,267,beautifly_female,bug,flying,FALSE,FALSE,FALSE,FALSE,FALSE,,3,yellow,fourwings
435,268,cascoon,bug,,FALSE,FALSE,FALSE,FALSE,FALSE,,3,purple,head
436,269,dustox,bug,poison,FALSE,FALSE,FALSE,FALSE,FALSE,,3,green,fourwings
437,269,dustox_female,bug,poison,FALSE,FALSE,FALSE,FALSE,FALSE,,3,green,fourwings
438,270,lotad,water,grass,FALSE,FALSE,FALSE,FALSE,FALSE,,3,green,insectoid
439,271,lombre,water,grass,FALSE,FALSE,FALSE,FALSE,FALSE,,3,green,biped
440,272,ludicolo,water,grass,FALSE,FALSE,FALSE,FALSE,FALSE,,3,green,biped
441,272,ludicolo_female,water,grass,FALSE,FALSE,FALSE,FALSE,FALSE,,3,green,biped
442,273,seedot,grass,,FALSE,FALSE,FALSE,FALSE,FALSE,,3,brown,headleg
443,274,nuzleaf,grass,dark,FALSE,FALSE,FALSE,FALSE,FALSE,,3,brown,biped
444,274,nuzleaf_female,grass,dark,FALSE,FALSE,FALSE,FALSE,FALSE,,3,brown,biped
445,275,shiftry,grass,dark,FALSE,FALSE,FALSE,FALSE,FALSE,,3,brown,biped
446,275,shiftry_female,grass,dark,FALSE,FALSE,FALSE,FALSE,FALSE,,3,brown,biped
447,276,taillow,normal,flying,FALSE,FALSE,FALSE,FALSE,FALSE,,3,blue,twowings
448,277,swellow,normal,flying,FALSE,FALSE,FALSE,FALSE,FALSE,,3,blue,twowings
449,278,wingull,water,flying,FALSE,FALSE,FALSE,FALSE,FALSE,,3,white,twowings
450,279,pelipper,water,flying,FALSE,FALSE,FALSE,FALSE,FALSE,,3,yellow,twowings
451,280,ralts,psychic,fairy,FALSE,FALSE,FALSE,FALSE,FALSE,,3,white,biped
452,281,kirlia,psychic,fairy,FALSE,FALSE,FALSE,FALSE,FALSE,,3,white,biped
453,282,gardevoir,psychic,fairy,FALSE,FALSE,FALSE,FALSE,FALSE,,3,white,biped
454,282,gardevoir_mega,psychic,fairy,TRUE,FALSE,FALSE,FALSE,FALSE,,6,white,biped
455,283,surskit,bug,water,FALSE,FALSE,FALSE,FALSE,FALSE,,3,blue,insectoid
456,284,masquerain,bug,flying,FALSE,FALSE,FALSE,FALSE,FALSE,,3,blue,fourwings
457,285,shroomish,grass,,FALSE,FALSE,FALSE,FALSE,FALSE,,3,brown,headleg
458,286,breloom,grass,fighting,FALSE,FALSE,FALSE,FALSE,FALSE,,3,green,bipedtail
459,287,slakoth,normal,,FALSE,FALSE,FALSE,FALSE,FALSE,,3,brown,quadruped
460,288,vigoroth,normal,,FALSE,FALSE,FALSE,FALSE,FALSE,,3,white,bipedtail
461,289,slaking,normal,,FALSE,FALSE,FALSE,FALSE,FALSE,,3,brown,biped
462,290,nincada,bug,ground,FALSE,FALSE,FALSE,FALSE,FALSE,,3,gray,insectoid
463,291,ninjask,bug,flying,FALSE,FALSE,FALSE,FALSE,FALSE,,3,yellow,fourwings
464,292,shedinja,bug,ghost,FALSE,FALSE,FALSE,FALSE,FALSE,,3,brown,headbase
465,293,whismur,normal,,FALSE,FALSE,FALSE,FALSE,FALSE,,3,pink,bipedtail
466,294,loudred,normal,,FALSE,FALSE,FALSE,FALSE,FALSE,,3,blue,bipedtail
467,295,exploud,normal,,FALSE,FALSE,FALSE,FALSE,FALSE,,3,blue,bipedtail
468,296,makuhita,fighting,,FALSE,FALSE,FALSE,FALSE,FALSE,,3,yellow,biped
469,297,hariyama,fighting,,FALSE,FALSE,FALSE,FALSE,FALSE,,3,brown,biped
470,298,azurill,normal,fairy,FALSE,FALSE,FALSE,FALSE,FALSE,,3,blue,headleg
471,299,nosepass,rock,,FALSE,FALSE,FALSE,FALSE,FALSE,,3,gray,biped
472,300,skitty,normal,,FALSE,FALSE,FALSE,FALSE,FALSE,,3,pink,quadruped
473,301,delcatty,normal,,FALSE,FALSE,FALSE,FALSE,FALSE,,3,purple,quadruped
474,302,sableye,dark,ghost,FALSE,FALSE,FALSE,FALSE,FALSE,,3,purple,biped
475,302,sableye_mega,dark,ghost,TRUE,FALSE,FALSE,FALSE,FALSE,,6,purple,biped
476,303,mawile,steel,fairy,FALSE,FALSE,FALSE,FALSE,FALSE,,3,black,biped
477,303,mawile_mega,steel,fairy,TRUE,FALSE,FALSE,FALSE,FALSE,,6,black,biped
478,304,aron,steel,rock,FALSE,FALSE,FALSE,FALSE,FALSE,,3,gray,quadruped
479,305,lairon,steel,rock,FALSE,FALSE,FALSE,FALSE,FALSE,,3,gray,quadruped
480,306,aggron,steel,rock,FALSE,FALSE,FALSE,FALSE,FALSE,,3,gray,bipedtail
481,306,aggron_mega,steel,,TRUE,FALSE,FALSE,FALSE,FALSE,,6,gray,bipedtail
482,307,meditite,fighting,psychic,FALSE,FALSE,FALSE,FALSE,FALSE,,3,blue,biped
483,307,meditite_female,fighting,psychic,FALSE,FALSE,FALSE,FALSE,FALSE,,3,blue,biped
484,308,medicham,fighting,psychic,FALSE,FALSE,FALSE,FALSE,FALSE,,3,red,biped
485,308,medicham_female,fighting,psychic,FALSE,FALSE,FALSE,FALSE,FALSE,,3,red,biped
486,308,medicham_mega,fighting,psychic,TRUE,FALSE,FALSE,FALSE,FALSE,,6,red,biped
487,309,electrike,electric,,FALSE,FALSE,FALSE,FALSE,FALSE,,3,green,quadruped
488,310,manectric,electric,,FALSE,FALSE,FALSE,FALSE,FALSE,,3,yellow,quadruped
489,310,manectric_mega,electric,,TRUE,FALSE,FALSE,FALSE,FALSE,,6,yellow,quadruped
490,311,plusle,electric,,FALSE,FALSE,FALSE,FALSE,FALSE,,3,yellow,bipedtail
491,312,minun,electric,,FALSE,FALSE,FALSE,FALSE,FALSE,,3,yellow,bipedtail
492,313,volbeat,bug,,FALSE,FALSE,FALSE,FALSE,FALSE,,3,gray,bipedtail
493,314,illumise,bug,,FALSE,FALSE,FALSE,FALSE,FALSE,,3,purple,biped
494,315,roselia,grass,poison,FALSE,FALSE,FALSE,FALSE,FALSE,,3,green,biped
495,315,roselia_female,grass,poison,FALSE,FALSE,FALSE,FALSE,FALSE,,3,green,biped
496,316,gulpin,poison,,FALSE,FALSE,FALSE,FALSE,FALSE,,3,green,headarm
497,316,gulpin_female,poison,,FALSE,FALSE,FALSE,FALSE,FALSE,,3,green,headarm
498,317,swalot,poison,,FALSE,FALSE,FALSE,FALSE,FALSE,,3,purple,headarm
499,317,swalot_female,poison,,FALSE,FALSE,FALSE,FALSE,FALSE,,3,purple,headarm
500,318,carvanha,water,dark,FALSE,FALSE,FALSE,FALSE,FALSE,,3,red,fin
501,319,sharpedo,water,dark,FALSE,FALSE,FALSE,FALSE,FALSE,,3,blue,fin
502,319,sharpedo_mega,water,dark,TRUE,FALSE,FALSE,FALSE,FALSE,,6,blue,fin
503,320,wailmer,water,,FALSE,FALSE,FALSE,FALSE,FALSE,,3,blue,fin
504,321,wailord,water,,FALSE,FALSE,FALSE,FALSE,FALSE,,3,blue,fin
505,322,numel,fire,ground,FALSE,FALSE,FALSE,FALSE,FALSE,,3,yellow,quadruped
506,322,numel_female,fire,ground,FALSE,FALSE,FALSE,FALSE,FALSE,,3,yellow,quadruped
507,323,camerupt,fire,ground,FALSE,FALSE,FALSE,FALSE,FALSE,,3,red,quadruped
508,323,camerupt_female,fire,ground,FALSE,FALSE,FALSE,FALSE,FALSE,,3,red,quadruped
509,323,camerupt_mega,fire,ground,TRUE,FALSE,FALSE,FALSE,FALSE,,6,red,quadruped
510,324,torkoal,fire,,FALSE,FALSE,FALSE,FALSE,FALSE,,3,brown,quadruped
511,325,spoink,psychic,,FALSE,FALSE,FALSE,FALSE,FALSE,,3,black,headarm
512,326,grumpig,psychic,,FALSE,FALSE,FALSE,FALSE,FALSE,,3,purple,bipedtail
513,327,spinda,normal,,FALSE,FALSE,FALSE,FALSE,FALSE,,3,brown,bipedtail
514,328,trapinch,ground,,FALSE,FALSE,FALSE,FALSE,FALSE,,3,brown,insectoid
515,329,vibrava,ground,dragon,FALSE,FALSE,FALSE,FALSE,FALSE,,3,green,fourwings
516,330,flygon,ground,dragon,FALSE,FALSE,FALSE,FALSE,FALSE,,3,green,twowings
517,331,cacnea,grass,,FALSE,FALSE,FALSE,FALSE,FALSE,,3,green,biped
518,332,cacturne,grass,dark,FALSE,FALSE,FALSE,FALSE,FALSE,,3,green,biped
519,332,cacturne_female,grass,dark,FALSE,FALSE,FALSE,FALSE,FALSE,,3,green,biped
520,333,swablu,normal,flying,FALSE,FALSE,FALSE,FALSE,FALSE,,3,blue,twowings
521,334,altaria,dragon,flying,FALSE,FALSE,FALSE,FALSE,FALSE,,3,blue,twowings
522,334,altaria_mega,dragon,fairy,TRUE,FALSE,FALSE,FALSE,FALSE,,6,blue,twowings
523,335,zangoose,normal,,FALSE,FALSE,FALSE,FALSE,FALSE,,3,white,bipedtail
524,336,seviper,poison,,FALSE,FALSE,FALSE,FALSE,FALSE,,3,black,snake
525,337,lunatone,rock,psychic,FALSE,FALSE,FALSE,FALSE,FALSE,,3,yellow,head
526,338,solrock,rock,psychic,FALSE,FALSE,FALSE,FALSE,FALSE,,3,red,head
527,339,barboach,water,ground,FALSE,FALSE,FALSE,FALSE,FALSE,,3,gray,fin
528,340,whiscash,water,ground,FALSE,FALSE,FALSE,FALSE,FALSE,,3,blue,fin
529,341,corphish,water,,FALSE,FALSE,FALSE,FALSE,FALSE,,3,red,insectoid
530,342,crawdaunt,water,dark,FALSE,FALSE,FALSE,FALSE,FALSE,,3,red,insectoid
531,343,baltoy,ground,psychic,FALSE,FALSE,FALSE,FALSE,FALSE,,3,brown,headarm
532,344,claydol,ground,psychic,FALSE,FALSE,FALSE,FALSE,FALSE,,3,black,headarm
533,345,lileep,rock,grass,FALSE,FALSE,FALSE,FALSE,FALSE,,3,purple,headbase
534,346,cradily,rock,grass,FALSE,FALSE,FALSE,FALSE,FALSE,,3,green,headbase
535,347,anorith,rock,bug,FALSE,FALSE,FALSE,FALSE,FALSE,,3,gray,insectoid
536,348,armaldo,rock,bug,FALSE,FALSE,FALSE,FALSE,FALSE,,3,gray,bipedtail
537,349,feebas,water,,FALSE,FALSE,FALSE,FALSE,FALSE,,3,brown,fin
538,350,milotic,water,,FALSE,FALSE,FALSE,FALSE,FALSE,,3,pink,snake
539,350,milotic_female,water,,FALSE,FALSE,FALSE,FALSE,FALSE,,3,pink,snake
540,351,castform,normal,,FALSE,FALSE,FALSE,FALSE,FALSE,,3,gray,head
541,351,castform_sunny,fire,,FALSE,FALSE,FALSE,FALSE,FALSE,,3,red,head
542,351,castform_rainy,water,,FALSE,FALSE,FALSE,FALSE,FALSE,,3,blue,head
543,351,castform_snowy,ice,,FALSE,FALSE,FALSE,FALSE,FALSE,,3,white,head
544,352,kecleon,normal,,FALSE,FALSE,FALSE,FALSE,FALSE,,3,green,bipedtail
545,353,shuppet,ghost,,FALSE,FALSE,FALSE,FALSE,FALSE,,3,black,head
546,354,banette,ghost,,FALSE,FALSE,FALSE,FALSE,FALSE,,3,black,bipedtail
547,354,banette_mega,ghost,,TRUE,FALSE,FALSE,FALSE,FALSE,,6,black,bipedtail
548,355,duskull,ghost,,FALSE,FALSE,FALSE,FALSE,FALSE,,3,black,headarm
549,356,dusclops,ghost,,FALSE,FALSE,FALSE,FALSE,FALSE,,3,black,biped
550,357,tropius,grass,flying,FALSE,FALSE,FALSE,FALSE,FALSE,,3,green,quadruped
551,358,chimecho,psychic,,FALSE,FALSE,FALSE,FALSE,FALSE,,3,blue,headarm
552,359,absol,dark,,FALSE,FALSE,FALSE,FALSE,FALSE,,3,white,quadruped
553,359,absol_mega,dark,,TRUE,FALSE,FALSE,FALSE,FALSE,,6,white,quadruped
554,360,wynaut,psychic,,FALSE,FALSE,FALSE,FALSE,FALSE,,3,blue,bipedtail
555,361,snorunt,ice,,FALSE,FALSE,FALSE,FALSE,FALSE,,3,gray,biped
556,362,glalie,ice,,FALSE,FALSE,FALSE,FALSE,FALSE,,3,gray,head
557,362,glalie_mega,ice,,TRUE,FALSE,FALSE,FALSE,FALSE,,6,gray,head
558,363,spheal,ice,water,FALSE,FALSE,FALSE,FALSE,FALSE,,3,blue,fin
